InputID,TargetID,Distance
n1429174154,"1",324974.473712311
n1539006651,"0",179366.258042808
n1539006651,"1",179366.258042808
n1539006652,"0",179355.627141989
n1539006652,"1",179355.627141989
n1598988243,"0",324905.421514388
n1598988243,"1",324905.421514388
n1616078487,"1",233434.415451864
n1616078487,"0",233434.415451864
n1634916827,"0",92687.8506375126
n1634916827,"1",92687.8506375126
n1657192817,"1",254627.917089778
n1657192817,"0",254627.917089778
n1684098883,"1",230957.327126064
n1684098883,"0",230957.327126064
n1690212988,"1",206879.027433997
n1690212988,"0",206879.027433997
n1696924414,"1",221847.481382981
n1696924414,"0",221847.481382981
n1700447854,"0",79351.0316057384
n1700447854,"1",79351.0316057384
n1717078785,"0",343343.940915937
n1717078785,"1",343343.940915937
n1717101505,"0",340078.091023272
n1717101505,"1",340078.091023272
n1718666318,"0",256655.99135927
n1718666318,"1",256655.99135927
n1723065716,"1",199085.226458173
n1723065716,"0",199085.226458173
n1738808199,"0",329289.3198357
n1738808199,"1",329289.3198357
n1792515162,"0",331132.699844628
n1792515162,"1",331132.699844628
n1820348925,"0",99973.3175410432
n1820348925,"1",99973.3175410432
n1820348944,"0",99673.774173273
n1820348944,"1",99673.774173273
n1820349028,"0",97855.0106371835
n1820349028,"1",97855.0106371835
n1820349069,"0",100293.458777898
n1820349069,"1",100293.458777898
n1831585541,"0",316846.388885694
n1831585541,"1",316846.388885694
n1834760917,"0",342505.481025303
n1834760917,"1",342505.481025303
n1837324450,"0",343172.311244567
n1837324450,"1",343172.311244567
n1837324451,"0",345841.461315906
n1837324451,"1",345841.461315906
n1837332930,"0",314342.324789219
n1837332930,"1",314342.324789219
n1858220527,"1",170372.078812971
n1858220527,"0",170372.078812971
n1923296738,"0",343274.277116364
n1923296738,"1",343274.277116364
n1956099531,"0",83733.3788786512
n1956099531,"1",83733.3788786512
n1957654404,"1",112912.943499735
n1957654404,"0",112912.943499735
n1966193524,"0",12360.0735439383
n1966193524,"1",12360.0735439383
n1966193658,"0",12347.2822462692
n1966193658,"1",12347.2822462692
n1979182884,"0",182438.516049344
n1979182884,"1",182438.516049344
n2145097935,"1",257859.614889326
n2145097935,"0",257859.614889326
n2151462878,"1",239071.885109024
n2151462878,"0",239071.885109024
n2320545803,"0",79151.2622677538
n2320545803,"1",79151.2622677538
n2320545805,"0",79161.2649624812
n2320545805,"1",79161.2649624812
n2326860330,"0",77402.7961225418
n2326860330,"1",77402.7961225418
n2349289390,"0",82362.7801418245
n2349289390,"1",82362.7801418245
n2370658345,"0",80812.1801118914
n2370658345,"1",80812.1801118914
n2419612901,"0",173075.642642728
n2419612901,"1",173075.642642728
n2426958881,"1",199096.571424343
n2426958881,"0",199096.571424343
n2451681615,"1",45505.2665178454
n2451681615,"0",45505.2665178454
n2452707898,"1",44322.3899480214
n2452707898,"0",44322.3899480214
n2458763162,"0",87542.6214831583
n2458763162,"1",87542.6214831583
n2588614043,"0",135748.638625185
n2588614043,"1",135748.638625185
n2614120575,"0",46436.0728076831
n2614120575,"0",46436.0728076831
n2614120575,"1",46436.0728076831
n2614120575,"1",46436.0728076831
n2664712622,"0",71571.4319301242
n2664712622,"1",71571.4319301242
n2665040310,"0",344724.615418147
n2665040310,"1",344724.615418147
n3236902562,"1",217615.748233108
n3236902562,"0",217615.748233108
n3391190732,"1",105508.618416393
n3391190732,"0",105508.618416393
n3516235999,"1",122252.639669788
n3516235999,"0",122252.639669788
n3643443367,"1",77107.1940851401
n3643443367,"0",77107.1940851401
n3767557024,"0",44862.8026933157
n3767557024,"0",44862.8026933157
n3767557024,"1",44862.8026933157
n3767557024,"1",44862.8026933157
n3867616844,"0",40299.7183252287
n3867616844,"0",40299.7183252287
n3867616844,"1",40299.7183252287
n3867616844,"1",40299.7183252287
n3867616845,"0",40305.5668817854
n3867616845,"0",40305.5668817854
n3867616845,"1",40305.5668817854
n3867616845,"1",40305.5668817854
n3935978917,"0",342599.223607932
n3935978917,"1",342599.223607932
n3948204921,"0",180071.739053465
n3948204921,"1",180071.739053465
n3962325609,"0",340585.35275427
n3962325609,"1",340585.35275427
n3986292126,"0",179401.491157254
n3986292126,"1",179401.491157254
n4013385301,"0",343343.245657848
n4013385301,"1",343343.245657848
n4220015960,"1",125762.692133781
n4220015960,"0",125762.692133781
n4346686877,"0",100295.389258236
n4346686877,"1",100295.389258236
n4346686878,"0",100291.766715048
n4346686878,"1",100291.766715048
n4346686880,"0",99354.1477482107
n4346686880,"1",99354.1477482107
n4346686882,"0",100299.817381237
n4346686882,"1",100299.817381237
n4346686885,"0",100298.719304469
n4346686885,"1",100298.719304469
n4346686888,"0",99344.4410467309
n4346686888,"1",99344.4410467309
n4581996670,"0",167752.775548566
n4581996670,"1",167752.775548566
n4642698712,"0",304767.032479579
n4642698712,"1",304767.032479579
n4666836563,"0",303895.742124948
n4666836563,"1",303895.742124948
n4666836564,"0",303904.326950633
n4666836564,"1",303904.326950633
n4704570368,"0",315821.994150261
n4704570368,"1",315821.994150261
n4704570369,"0",315845.762068412
n4704570369,"1",315845.762068412
n4969329572,"1",112403.037895422
n4969329572,"0",112403.037895422
n4969329583,"1",112031.705917669
n4969329583,"0",112031.705917669
n4969329607,"1",111330.095760751
n4969329607,"0",111330.095760751
n4969329615,"1",110818.731780232
n4969329615,"0",110818.731780232
n4972613496,"1",112963.490818052
n4972613496,"0",112963.490818052
n4972635394,"1",114092.58004283
n4972635394,"0",114092.58004283
n5004282163,"1",251985.851479322
n5004282163,"0",251985.851479322
n5324965072,"1",212887.410388307
n5324965072,"0",212887.410388307
n5749953833,"0",131996.753363841
n5749953833,"1",131996.753363841
n5860258744,"0",61956.8108886316
n5860258744,"1",61956.8108886316
n6026366945,"1",132426.026358127
n6026366945,"0",132426.026358127
n6083804473,"0",174511.300851089
n6083804473,"1",174511.300851089
n6089126416,"1",257998.0162461
n6089126416,"0",257998.0162461
n6121852818,"0",81576.5310062746
n6121852818,"1",81576.5310062746
n6217695641,"1",257689.203544565
n6217695641,"0",257689.203544565
n6334700685,"1",124209.980075085
n6334700685,"0",124209.980075085
n6379818394,"1",256090.324436434
n6379818394,"0",256090.324436434
n6380020826,"0",306129.928186934
n6380020826,"1",306129.928186934
n6388623922,"1",256086.248076348
n6388623922,"0",256086.248076348
n6426143040,"1",198823.959589819
n6426143040,"0",198823.959589819
n6444167870,"1",199431.149679954
n6444167870,"0",199431.149679954
n6444167872,"1",199431.518341287
n6444167872,"0",199431.518341287
n6452742517,"1",217204.00274205
n6452742517,"0",217204.00274205
n6459156998,"1",200553.023824329
n6459156998,"0",200553.023824329
n6473486855,"1",196787.703926045
n6473486855,"0",196787.703926045
n6496506891,"1",217195.767847378
n6496506891,"0",217195.767847378
n6556028464,"1",218955.700104811
n6556028464,"0",218955.700104811
n6556041736,"1",198753.210738168
n6556041736,"0",198753.210738168
n6565560153,"1",199961.065142497
n6565560153,"0",199961.065142497
n6606679731,"0",311852.961599114
n6606679731,"1",311852.961599114
n6606679771,"0",311872.092480903
n6606679771,"1",311872.092480903
n6818061693,"1",196464.866732018
n6818061693,"0",196464.866732018
n6892897122,"1",214017.55506418
n6892897122,"0",214017.55506418
n6909753868,"1",217825.074617134
n6909753868,"0",217825.074617134
n6910999721,"0",187726.631172464
n6910999721,"1",187726.631172464
n7003750345,"0",174588.772149993
n7003750345,"1",174588.772149993
n7021346920,"0",308456.214266109
n7021346920,"1",308456.214266109
n7082027289,"0",86375.1343107634
n7082027289,"1",86375.1343107634
n7124901085,"1",232806.959214634
n7124901085,"0",232806.959214634
n7129792033,"1",208933.403354109
n7129792033,"0",208933.403354109
n7276081688,"1",239081.056902433
n7276081688,"0",239081.056902433
n7347325912,"0",185146.663269716
n7347325912,"1",185146.663269716
n7554550452,"1",219121.526295746
n7554550452,"0",219121.526295746
n7676541646,"1",248328.381799936
n7676541646,"0",248328.381799936
n7706605192,"0",305998.379689207
n7706605192,"1",305998.379689207
n7863348214,"0",286598.991279347
n7863348214,"1",286598.991279347
n7885427007,"0",298513.185216948
n7885427007,"1",298513.185216948
n7885427008,"0",298054.324049277
n7885427008,"1",298054.324049277
n7885427009,"0",298061.433446863
n7885427009,"1",298061.433446863
n7958061076,"0",302768.817479125
n7958061076,"1",302768.817479125
n7960605816,"0",303598.562443965
n7960605816,"1",303598.562443965
n29546940,"0",61799.8449752903
n29546940,"1",61799.8449752903
n30189922,"1",65417.8637143644
n30189922,"0",65417.8637143644
n30189922,"1",65417.8637143644
n30757867,"0",59631.860699745
n30757867,"1",59631.860699745
n31190973,"0",51376.6249566686
n31190973,"1",51376.6249566686
n34733949,"1",40394.910788826
n34733949,"1",40394.910788826
n34733949,"0",40394.910788826
n34741297,"1",45292.004269161
n34741297,"1",45292.004269161
n34741297,"0",45292.004269161
n40207774,"0",35428.3491634637
n40207774,"1",35428.3491634637
n40207774,"1",35428.3491634637
n47514405,"1",48269.0777422491
n47514405,"0",48269.0777422491
n47640892,"1",35537.4184261055
n47640892,"0",35537.4184261055
n47734043,"1",51728.0591834591
n47734043,"0",51728.0591834591
n48319160,"0",58969.9226362662
n48319160,"1",58969.9226362662
n48322444,"0",59146.7341150598
n48322444,"1",59146.7341150598
n48322860,"1",68440.4198062928
n48322860,"0",68440.4198062928
n48443646,"1",66061.5124668448
n48443646,"0",66061.5124668448
n48714460,"1",52771.1762908124
n48714460,"0",52771.1762908124
n48718610,"1",50891.7266104583
n48718610,"0",50891.7266104583
n48719862,"1",55497.0593812684
n48719862,"0",55497.0593812684
n48723103,"1",69404.669657404
n48723103,"0",69404.669657404
n50707175,"0",59007.6898323086
n50707175,"1",59007.6898323086
n50718702,"1",58757.9399117166
n50718702,"0",58757.9399117166
n50718712,"1",58766.5924221048
n50718712,"0",58766.5924221048
n50724903,"1",59008.5377870239
n50724903,"0",59008.5377870239
n50758749,"0",51167.4232018272
n50758749,"1",51167.4232018272
n51466106,"1",73493.0855326619
n51466106,"0",73493.0855326619
n51486335,"1",71913.9993950726
n51486335,"0",71913.9993950726
n51509979,"1",73446.1308783427
n51509979,"0",73446.1308783427
n51512853,"0",54652.2023022825
n51512853,"1",54652.2023022825
n51512853,"0",54652.2023022825
n52553047,"1",67927.0799433304
n52553047,"0",67927.0799433304
n52556180,"0",38159.1625225833
n52556180,"1",38159.1625225833
n52973244,"1",60599.1422965926
n52973244,"1",60599.1422965926
n52973244,"0",60599.1422965926
n52996851,"1",37235.6705359943
n52996851,"0",37235.6705359943
n53059230,"1",50019.8691220898
n53059230,"0",50019.8691220898
n53066842,"1",66872.2532565104
n53066842,"1",66872.2532565104
n53066842,"0",66872.2532565104
n53079557,"1",61696.4819643686
n53079557,"1",61696.4819643686
n53079557,"0",61696.4819643686
n53091199,"0",62099.3349602789
n53091199,"1",62099.3349602789
n53092216,"1",61220.4783616406
n53092216,"1",61220.4783616406
n53092216,"0",61220.4783616406
n53092219,"1",60889.008165598
n53092219,"1",60889.008165598
n53092219,"0",60889.008165598
n53092221,"1",60740.4948520781
n53092221,"1",60740.4948520781
n53092221,"0",60740.4948520781
n53092227,"1",61626.043120927
n53092227,"1",61626.043120927
n53092227,"0",61626.043120927
n53092640,"0",59784.7896277206
n53092640,"1",59784.7896277206
n53096530,"0",51223.7118175031
n53096530,"1",51223.7118175031
n53104649,"1",71856.6161021896
n53104649,"1",71856.6161021896
n53104649,"0",71856.6161021896
n53114802,"1",65656.4997308785
n53114802,"1",65656.4997308785
n53114802,"0",65656.4997308785
n53147722,"0",61431.5395936663
n53147722,"1",61431.5395936663
n53156348,"1",53276.3042153283
n53156348,"0",53276.3042153283
n53172018,"1",68765.4570874457
n53172018,"1",68765.4570874457
n53172018,"0",68765.4570874457
n53178650,"0",58186.3983584078
n53178650,"1",58186.3983584078
n53181455,"0",62475.9678955052
n53181455,"1",62475.9678955052
n53183848,"1",53315.2338671533
n53183848,"1",53315.2338671533
n53183848,"0",53315.2338671533
n53183853,"1",52917.7509812404
n53183853,"1",52917.7509812404
n53183853,"0",52917.7509812404
n53186490,"0",57984.6811703569
n53186490,"1",57984.6811703569
n53186500,"0",58989.1595176023
n53186500,"1",58989.1595176023
n53188175,"0",52860.639406625
n53188175,"1",52860.639406625
n53188369,"1",67559.6277179654
n53188369,"1",67559.6277179654
n53188369,"0",67559.6277179654
n53188375,"1",66549.3448454608
n53188375,"1",66549.3448454608
n53188375,"0",66549.3448454608
n53192428,"0",60603.8788438186
n53192428,"1",60603.8788438186
n53192429,"0",62571.2499902493
n53192429,"1",62571.2499902493
n53192432,"0",61715.7860078924
n53192432,"1",61715.7860078924
n53200804,"1",50658.6757039758
n53200804,"0",50658.6757039758
n53220868,"1",50377.0670473542
n53220868,"0",50377.0670473542
n53220873,"1",50771.8214778503
n53220873,"0",50771.8214778503
n53242658,"1",55891.5042980445
n53242658,"0",55891.5042980445
n110379345,"0",54389.7893490319
n110379345,"1",54389.7893490319
n110379345,"0",54389.7893490319
n110419518,"0",55546.0329440039
n110419518,"1",55546.0329440039
n110419518,"0",55546.0329440039
n110444283,"0",61164.6476491424
n110444283,"1",61164.6476491424
n110444283,"0",61164.6476491424
n110526400,"0",58947.6365697854
n110526400,"1",58947.6365697854
n110617267,"0",62528.0682973257
n110617267,"1",62528.0682973257
n110617267,"0",62528.0682973257
n110761176,"0",62387.1173445473
n110761176,"1",62387.1173445473
n110761176,"0",62387.1173445473
n150936757,"1",64591.3522023032
n150936757,"0",64591.3522023032
n150939251,"0",87923.2525098602
n150939251,"1",87923.2525098602
n150939251,"1",87923.2525098602
n150939251,"0",87923.2525098602
n150939655,"1",93696.3940885276
n150939655,"0",93696.3940885276
n150939699,"0",104015.241991116
n150939699,"1",104015.241991116
n150945214,"1",166276.690598315
n150945214,"0",166276.690598315
n150946089,"1",45866.8443476073
n150946089,"1",45866.8443476073
n150946089,"0",45866.8443476073
n150949235,"1",22904.2691676107
n150949235,"0",22904.2691676107
n150953592,"1",112828.043366055
n150953592,"0",112828.043366055
n150954010,"1",180271.334796739
n150954010,"0",180271.334796739
n150956539,"1",96397.0504097108
n150956539,"1",96397.0504097108
n150956539,"0",96397.0504097108
n150958372,"1",154685.630410362
n150958372,"0",154685.630410362
n150958779,"0",98223.3649552203
n150958779,"0",98223.3649552203
n150958779,"1",98223.3649552203
n150959510,"0",140421.830927237
n150959510,"1",140421.830927237
n150962066,"1",72958.1163082569
n150962066,"0",72958.1163082569
n150968642,"1",88282.7875961531
n150968642,"0",88282.7875961531
n150975181,"1",47340.1922436417
n150975181,"1",47340.1922436417
n150975181,"0",47340.1922436417
n150976330,"1",52888.5511415975
n150976330,"0",52888.5511415975
n150976330,"1",52888.5511415975
n150976330,"0",52888.5511415975
n150977376,"1",162871.609568887
n150977376,"0",162871.609568887
n150980157,"1",154649.674576241
n150980157,"0",154649.674576241
n150981135,"1",33971.9334452482
n150981135,"0",33971.9334452482
n251127051,"1",52213.9161360096
n251127051,"1",52213.9161360096
n251127051,"0",52213.9161360096
n256170687,"1",55765.6065763473
n256170687,"1",55765.6065763473
n256170687,"0",55765.6065763473
n256800790,"0",87521.3662531694
n256800790,"1",87521.3662531694
n256800790,"1",87521.3662531694
n267790715,"0",70625.1264943924
n267790715,"1",70625.1264943924
n288633716,"0",50978.5983759714
n288633716,"1",50978.5983759714
n321548682,"1",50198.7048440505
n321548682,"0",50198.7048440505
n331738691,"1",50283.9809296687
n331738691,"0",50283.9809296687
n334984185,"1",50890.1045958809
n334984185,"0",50890.1045958809
n357767747,"1",64508.4249042517
